Date,Ambulance Trust,Hospital Name,Count of Handovers at Hospital,Handover Compliance,Coun to fHandovers Over 15 Minutes,% of Handovers Over 15 Minutes,Count of Handovers Over 30 Minutes,% of Handovers Over 30 Minutes,Count of Handovers Over 60 Minutes,% of Handovers Over 60 Minutes,Count of Handovers Over 90 Minutes,% of Handovers Over 90 Minutes,Hours lost for Handovers over 15 minutes,Hours lost for Handovers over 30 minutes,Hours lost for Handovers over 60 minutes,Longest Handover (mm.m),Mean Handover Time (mm.m),90th Centile Handover Time (mm.m),Total Handover Time (hh.h),Average Time Lost for Handovers over 15 minutes per Handover (hh.h)
14-Nov-22,NWAS,Aintree University,53,71.62%,49,92.45%,28,52.83%,16,30.19%,13,24.53%,41.16,31.38,20.58,225.07,61.36,140.33,54.2,0.78
14-Nov-22,YAS,Airedale General Hospital,23,74.19%,9,39.13%,2,8.70%,0,0.00%,0,0.00%,1.55,0.11,0,34.07,15.49,28.98,5.94,0.07
14-Nov-22,WMAS,Alexandra,54,98.18%,24,44.44%,10,18.52%,4,7.41%,1,1.85%,8.75,5.02,2.45,185.03,22.36,36.23,20.12,0.16
14-Nov-22,NWAS,Arrowe Park,35,55.56%,28,80.00%,14,40.00%,8,22.86%,8,22.86%,24.38,18.73,13.64,271.05,56.14,182.63,32.75,0.7
14-Nov-22,LAS,Barnet,38,82.61%,36,94.74%,28,73.68%,18,47.37%,10,26.32%,35.97,28.32,16.99,233.05,71.34,176,45.18,0.95
14-Nov-22,EEAST,Barnet General Hospital,10,47.62%,10,100.00%,5,50.00%,3,30.00%,3,30.00%,8.5,6.63,4.84,201.98,66.01,149.92,11,0.85
14-Nov-22,YAS,Barnsley District General,77,93.90%,59,76.62%,39,50.65%,18,23.38%,7,9.09%,31.26,19.39,6.23,124.87,37.94,76.43,48.69,0.41
14-Nov-22,EEAST,Basildon & Thurrock Hospital,52,89.66%,49,94.23%,29,55.77%,14,26.92%,9,17.31%,34.86,25.06,14.93,212.17,54.98,149.72,47.65,0.67
14-Nov-22,EMAS,Bassetlaw District General Hospital,34,100.00%,23,67.65%,7,20.59%,2,5.88%,0,0.00%,9.5,3.74,0.83,76,23.41,45.05,13.27,0.28
14-Nov-22,EEAST,Bedford Hospital South Wing,44,89.80%,27,61.36%,8,18.18%,6,13.64%,4,9.09%,11.91,8.44,5.21,140.3,29.68,76.83,21.76,0.27
14-Nov-22,WMAS,Birmingham Childrens,19,70.37%,8,42.11%,0,0.00%,0,0.00%,0,0.00%,0.38,0,0,20.08,14.35,18.53,4.54,0.02
14-Nov-22,NWAS,Blackpool Victoria,71,88.75%,54,76.06%,9,12.68%,0,0.00%,0,0.00%,7.95,0.79,0,45.87,20.8,32,24.62,0.11
14-Nov-22,EMAS,Boston Pilgrim Hospital,55,100.00%,48,87.27%,15,27.27%,3,5.45%,1,1.82%,22.21,7.8,1.65,99.48,26.96,44.05,24.71,0.4
14-Nov-22,YAS,Bradford Royal Infirmary,69,71.88%,27,39.13%,11,15.94%,1,1.45%,0,0.00%,7.48,3.42,0.01,60.57,17.06,42.95,19.62,0.11
14-Nov-22,SWAS,Bristol Royal Hosp For Children,22,100.00%,16,72.73%,9,40.91%,0,0.00%,0,0.00%,4.42,1.17,0,51.95,26,45.63,9.53,0.2
14-Nov-22,SWAS,Bristol Royal Infirmary,83,100.00%,78,93.98%,67,80.72%,59,71.08%,47,56.63%,238.69,220.45,189.23,718.73,187.27,519.38,259.05,2.88
14-Nov-22,EEAST,Broomfield Hospital,68,89.47%,55,80.88%,33,48.53%,21,30.88%,12,17.65%,41.97,31.73,18.27,216.9,51.4,128.12,58.26,0.62
14-Nov-22,WMAS,Burton,33,80.49%,29,87.88%,13,39.39%,6,18.18%,5,15.15%,18.33,13.61,9.46,198.18,48.18,152.07,26.5,0.56
14-Nov-22,YAS,Calderdale Royal Hospital,25,52.08%,13,52.00%,7,28.00%,2,8.00%,0,0.00%,4.28,1.96,0.19,65.68,21.29,48.85,8.87,0.17
14-Nov-22,LAS,Charing Cross,52,94.55%,12,23.08%,1,1.92%,1,1.92%,0,0.00%,1.97,0.74,0.24,74.27,12.62,20.08,10.94,0.04
14-Nov-22,LAS,Chelsea & Westminster,60,100.00%,18,30.00%,1,1.67%,0,0.00%,0,0.00%,2.04,0.4,0,54.25,13.26,21.85,13.26,0.03
14-Nov-22,SWAS,Cheltenham General Hospital,17,100.00%,14,82.35%,11,64.71%,7,41.18%,2,11.76%,10.68,7.44,3.01,125.87,51.86,125.42,14.69,0.63
14-Nov-22,EMAS,Chesterfield Royal Hospital,84,100.00%,52,61.90%,9,10.71%,1,1.19%,0,0.00%,23.94,3.07,0.3,61.72,18.81,29.67,26.34,0.28
14-Nov-22,WMAS,City (Birmingham),73,97.33%,19,26.03%,9,12.33%,8,10.96%,7,9.59%,13.8,10.99,6.85,152.27,22.71,77.85,27.63,0.19
14-Nov-22,EEAST,Colchester General Hospital,51,57.30%,51,100.00%,39,76.47%,28,54.90%,14,27.45%,62.8,51.83,34.94,331.63,88.88,188.8,75.55,1.23
14-Nov-22,SECAmb,Conquest Hospital,58,81.69%,24,41.38%,11,18.97%,2,3.45%,0,0.00%,7.5,3.73,0.23,69.6,20.25,44.67,19.57,0.13
14-Nov-22,NWAS,Countess Of Chester,28,82.35%,23,82.14%,13,46.43%,6,21.43%,2,7.14%,12.14,7.48,2.98,168.4,40.63,83.67,18.96,0.43
14-Nov-22,WMAS,County Hospital (Stafford),29,100.00%,15,51.72%,3,10.34%,2,6.90%,0,0.00%,3.21,1.76,0.6,84.03,20.21,26.53,9.77,0.11
14-Nov-22,LAS,Croydon University (Mayday),45,73.77%,35,77.78%,16,35.56%,10,22.22%,7,15.56%,39.67,34.13,28.24,329.1,67.12,287.37,50.34,0.88
14-Nov-22,NWAS,Cumberland Infirmary,46,75.41%,40,86.96%,22,47.83%,14,30.43%,8,17.39%,29.21,21.79,13.23,219.35,52.46,138.17,40.22,0.64
14-Nov-22,SECAmb,Darent Valley Hospital,54,83.08%,47,87.04%,14,25.93%,0,0.00%,0,0.00%,9.09,2.3,0,55.67,24.55,38.93,22.09,0.17
14-Nov-22,NEAS,Darlington Memorial A&E,44,81.48%,35,79.55%,19,43.18%,10,22.73%,8,18.18%,23.4,21.71,16.77,181.5,46.16,125.73,33.85,0.53
14-Nov-22,SWAS,Derriford Hospital,77,100.00%,69,89.61%,61,79.22%,43,55.84%,36,46.75%,190.24,173.97,148.59,921.77,162.23,426,208.19,2.47
14-Nov-22,YAS,Doncaster Royal Infirmary,66,76.74%,51,77.27%,41,62.12%,29,43.94%,17,25.76%,47.87,36.62,19.74,156.7,56.04,125.83,61.65,0.73
14-Nov-22,SWAS,Dorset County Hospital,43,100.00%,9,20.93%,0,0.00%,0,0.00%,0,0.00%,0.88,0,0,28.42,10.32,20.1,7.4,0.02
14-Nov-22,LAS,Ealing,59,98.33%,29,49.15%,12,20.34%,0,0.00%,0,0.00%,6.51,1.97,0,57.63,17.95,37.92,17.65,0.11
14-Nov-22,SECAmb,East Surrey Hospital,85,93.41%,76,89.41%,44,51.76%,8,9.41%,0,0.00%,28,13.96,1.27,83.77,34.42,59.8,48.76,0.33
14-Nov-22,SECAmb,Eastbourne Dgh,58,92.06%,32,55.17%,12,20.69%,4,6.90%,2,3.45%,9.76,4.81,1.89,102.65,23.33,40.97,22.55,0.17
14-Nov-22,SECAmb,Epsom Hospital,43,97.73%,35,81.40%,10,23.26%,2,4.65%,0,0.00%,7.9,3.05,0.69,88.83,25.37,43.83,18.18,0.18
14-Nov-22,NWAS,Fairfield General,38,76.00%,15,39.47%,5,13.16%,1,2.63%,0,0.00%,3.25,1.16,0.05,63.17,18.13,35.98,11.48,0.09
14-Nov-22,SCAS,Frimley Park Hospital,25,89.29%,20,80.00%,4,16.00%,2,8.00%,0,0.00%,4.36,1.4,0.2,67.72,24.91,35.38,10.38,0.17
14-Nov-22,SECAmb,Frimley Park Hospital,61,88.41%,49,80.33%,10,16.39%,3,4.92%,0,0.00%,9.18,3.16,0.82,78.28,23.41,35.87,23.8,0.15
14-Nov-22,NWAS,Furness General,15,65.22%,10,66.67%,3,20.00%,2,13.33%,1,6.67%,3.8,2.45,1.27,132.3,28.4,64.13,7.1,0.25
14-Nov-22,WMAS,George Elliot,40,97.56%,34,85.00%,13,32.50%,0,0.00%,0,0.00%,7.28,1.8,0,56.5,25.63,40.43,17.09,0.18
14-Nov-22,EMAS,Glenfield General Hospital,31,100.00%,15,48.39%,7,22.58%,0,0.00%,0,0.00%,6.03,2.42,0,48.63,18.54,40.52,9.58,0.19
14-Nov-22,SWAS,Gloucester Royal Hospital,111,100.00%,98,88.29%,69,62.16%,30,27.03%,10,9.01%,58.57,37.46,13.17,145.37,45.95,87.28,85,0.53
14-Nov-22,WMAS,Good Hope,61,81.33%,47,77.05%,30,49.18%,24,39.34%,22,36.07%,72.5,63.33,50.44,396,85.77,255.3,87.2,1.19
14-Nov-22,SWAS,Great Western Hospital,68,100.00%,51,75.00%,42,61.76%,38,55.88%,33,48.53%,169,157.14,137.44,666,162.06,422.28,183.67,2.49
14-Nov-22,EMAS,Grimsby Diana Princess Of Wales,62,100.00%,47,75.81%,37,59.68%,32,51.61%,24,38.71%,85.6,72.1,54.37,381,90.93,236.7,93.96,1.38
14-Nov-22,YAS,Harrogate District Hospital,11,37.93%,6,54.55%,2,18.18%,0,0.00%,0,0.00%,0.95,0.05,0,32.57,18,30.47,3.3,0.09
14-Nov-22,WMAS,Heartlands,115,93.50%,88,76.52%,41,35.65%,21,18.26%,12,10.43%,44.94,29.2,14.56,202.92,37.68,95.85,72.22,0.39
14-Nov-22,WMAS,Hereford County,55,96.49%,24,43.64%,2,3.64%,0,0.00%,0,0.00%,2.39,0.26,0,41.92,15.32,23.38,14.04,0.04
14-Nov-22,LAS,Hillingdon,52,86.67%,35,67.31%,17,32.69%,2,3.85%,1,1.92%,11.51,5.38,1.89,148.28,26.38,46.2,22.87,0.22
14-Nov-22,EEAST,Hinchingbrooke Hospital,42,100.00%,16,38.10%,5,11.90%,2,4.76%,0,0.00%,4.26,1.78,0.25,73.23,19.16,37.82,13.41,0.1
14-Nov-22,LAS,Homerton,40,85.11%,18,45.00%,3,7.50%,0,0.00%,0,0.00%,2.43,0.65,0,50.8,16.29,26.98,10.86,0.06
14-Nov-22,SCAS,Horton General Hospital,11,68.75%,5,45.45%,1,9.09%,0,0.00%,0,0.00%,0.92,0.36,0,51.52,17.41,21.55,3.19,0.08
14-Nov-22,YAS,Huddersfield Royal Infirmary,30,57.69%,12,40.00%,7,23.33%,2,6.67%,1,3.33%,4.94,2.68,0.51,90.35,21.53,46.72,10.77,0.16
14-Nov-22,YAS,Hull Royal Infirmary,39,44.83%,34,87.18%,25,64.10%,12,30.77%,6,15.38%,39.25,32.15,23.63,512.32,74.32,128.5,48.31,1.01
14-Nov-22,EEAST,Ipswich Hospital,69,94.52%,60,86.96%,22,31.88%,5,7.25%,3,4.35%,18.79,9,3.73,146.37,30.85,50.07,35.47,0.27
14-Nov-22,NEAS,James Cook A&E,35,61.40%,33,94.29%,22,62.86%,2,5.71%,1,2.86%,14.35,12.78,2.57,115.5,39.2,65.57,22.87,0.41
14-Nov-22,EEAST,James Paget Hospital,65,95.59%,48,73.85%,30,46.15%,15,23.08%,12,18.46%,39.71,29.71,19.53,243.32,50.84,137.48,55.07,0.61
14-Nov-22,SCAS,John Radcliffe Hospital,106,67.95%,58,54.72%,17,16.04%,2,1.89%,0,0.00%,11.84,3.3,0.51,75.48,19.59,30.25,34.61,0.11
14-Nov-22,EMAS,Kettering General Hospital,89,100.00%,77,86.52%,43,48.31%,11,12.36%,3,3.37%,50.18,27.5,6.69,127.72,36.46,64.07,54.08,0.56
14-Nov-22,LAS,King Georges; Ilford,21,38.18%,20,95.24%,17,80.95%,11,52.38%,10,47.62%,31.76,26.99,19.62,281.02,105.01,221.47,36.76,1.51
14-Nov-22,LAS,Kings College,69,87.34%,52,75.36%,28,40.58%,11,15.94%,5,7.25%,27.67,18.28,10.34,263.08,37.26,80.65,42.84,0.4
14-Nov-22,EMAS,Kings Mill Hospital,120,100.00%,77,64.17%,7,5.83%,0,0.00%,0,0.00%,26.41,3.11,0,40.22,17.12,25.22,34.24,0.22
14-Nov-22,LAS,Kingston,64,94.12%,57,89.06%,35,54.69%,17,26.56%,10,15.63%,39.53,29.1,16.18,238.67,51.15,115.78,54.56,0.62
14-Nov-22,YAS,Leeds General Infirmary,30,40.00%,6,20.00%,1,3.33%,0,0.00%,0,0.00%,1.14,0.1,0,35.88,9.29,24.7,4.65,0.04
14-Nov-22,EMAS,Leicester Royal Infirmary,170,100.00%,139,81.76%,86,50.59%,56,32.94%,45,26.47%,237.18,194.15,153.95,566,85.91,309.6,243.42,1.4
14-Nov-22,NWAS,Leighton,24,42.11%,20,83.33%,9,37.50%,3,12.50%,0,0.00%,6.34,3.05,0.63,82.63,30.37,66.12,12.15,0.26
14-Nov-22,LAS,Lewisham,51,78.46%,26,50.98%,17,33.33%,11,21.57%,8,15.69%,22.74,17.5,10.28,186.45,38.45,122.23,32.68,0.45
14-Nov-22,EMAS,Lincoln County Hospital,75,100.00%,69,92.00%,27,36.00%,2,2.67%,0,0.00%,35.82,12.55,0.69,68.65,29.37,47.67,36.72,0.48
14-Nov-22,EEAST,Lister Hospital,41,56.94%,40,97.56%,34,82.93%,18,43.90%,11,26.83%,48.14,39.06,25.48,325.55,85.42,187.37,58.37,1.17
14-Nov-22,EEAST,Luton And Dunstable Hospital,59,72.84%,52,88.14%,30,50.85%,17,28.81%,12,20.34%,47.04,37.08,26.47,356.35,62.5,173.35,61.46,0.8
14-Nov-22,NWAS,Macclesfield General,14,63.64%,14,100.00%,5,35.71%,0,0.00%,0,0.00%,3.8,1.12,0,48.78,31.29,45.8,7.3,0.27
14-Nov-22,SECAmb,Maidstone Hospital,45,97.83%,23,51.11%,3,6.67%,0,0.00%,0,0.00%,1.91,0.45,0,42.1,15.83,19.5,11.87,0.04
14-Nov-22,NWAS,Manchester Royal Infirmary,47,65.28%,36,76.60%,20,42.55%,10,21.28%,8,17.02%,25.57,18.97,12.7,237.52,46.63,139.82,36.53,0.54
14-Nov-22,SECAmb,Medway Maritime Hospital,97,96.04%,27,27.84%,0,0.00%,0,0.00%,0,0.00%,1.59,0,0,27.95,12.41,18.45,20.07,0.02
14-Nov-22,SCAS,Milton Keynes General Hospital,68,88.31%,45,66.18%,18,26.47%,7,10.29%,0,0.00%,15.03,7.2,1.01,79.53,27.08,57.37,30.7,0.22
14-Nov-22,SWAS,Musgrove Park Hospital,77,100.00%,37,48.05%,15,19.48%,1,1.30%,1,1.30%,9.37,3.28,0.69,101.3,18.59,38.4,23.86,0.12
14-Nov-22,WMAS,New Cross,126,92.65%,92,73.02%,37,29.37%,21,16.67%,13,10.32%,52.47,37.97,23.58,297.45,38.94,89.68,81.77,0.42
14-Nov-22,WMAS,New Queen Elizabeth Hosp,107,91.45%,96,89.72%,39,36.45%,13,12.15%,4,3.74%,32.19,16.28,4.89,134.12,32.55,61.3,58.05,0.3
14-Nov-22,LAS,Newham,39,63.93%,35,89.74%,18,46.15%,5,12.82%,4,10.26%,15.17,8.65,4.76,191.67,38.18,79.57,24.82,0.39
14-Nov-22,EEAST,Norfolk & Norwich University Hospital,98,63.64%,93,94.90%,81,82.65%,69,70.41%,54,55.10%,299.45,277.98,240.35,484.33,198.09,453.65,323.55,3.06
14-Nov-22,SWAS,North Devon District Hospital,47,100.00%,40,85.11%,32,68.09%,25,53.19%,22,46.81%,65.43,56.42,42.7,278.27,97.97,238.32,76.74,1.39
14-Nov-22,SCAS,North Hants Hospital,50,87.72%,8,16.00%,0,0.00%,0,0.00%,0,0.00%,0.48,0,0,25.07,11.3,16.22,9.41,0.01
14-Nov-22,NWAS,North Manchester General,33,64.71%,22,66.67%,13,39.39%,7,21.21%,0,0.00%,10.92,6.57,1.66,82.8,33.19,73.35,18.25,0.33
14-Nov-22,LAS,North Middlesex,58,75.32%,54,93.10%,40,68.97%,23,39.66%,12,20.69%,47.82,36.07,21.16,227.22,63.92,153.7,61.79,0.82
14-Nov-22,NEAS,North Tees Hospital A&E,41,83.67%,27,65.85%,6,14.63%,0,0.00%,0,0.00%,4.79,2.38,0,52.95,20.5,47.47,14.01,0.12
14-Nov-22,EMAS,Northampton General Hospital,85,100.00%,55,64.71%,20,23.53%,1,1.18%,0,0.00%,26.81,8.37,0.37,75.53,22.37,36.68,31.7,0.32
14-Nov-22,YAS,Northern General Hospital,65,61.32%,54,83.08%,45,69.23%,20,30.77%,11,16.92%,44.26,31.75,15.04,188.75,54.76,118.13,59.33,0.68
14-Nov-22,LAS,Northwick Park,78,80.41%,51,65.38%,32,41.03%,16,20.51%,10,12.82%,45.25,35.03,23.72,319.65,48.18,128.13,62.63,0.58
14-Nov-22,EMAS,Nottingham City Hospital Campus,20,100.00%,15,75.00%,7,35.00%,1,5.00%,1,5.00%,7.93,3.95,0.95,101.58,27.91,50.52,9.3,0.4
14-Nov-22,NEAS,Nsec A&E,73,84.88%,34,46.58%,5,6.85%,0,0.00%,0,0.00%,5.24,2,0,43.83,17.12,44.93,20.83,0.07
14-Nov-22,EEAST,Peterborough City Hospital,51,85.00%,47,92.16%,28,54.90%,16,31.37%,10,19.61%,30.14,21.06,10.67,139.82,49.83,117.95,42.35,0.59
14-Nov-22,EMAS,Peterborough City Hospital,33,100.00%,31,93.94%,21,63.64%,16,48.48%,8,24.24%,31.95,23.77,13.79,223.7,61.82,116.22,34,0.97
14-Nov-22,YAS,Pinderfields General Hospital,116,87.22%,50,43.10%,18,15.52%,0,0.00%,0,0.00%,10.6,3.03,0,52.95,16.38,35.37,31.67,0.09
14-Nov-22,SWAS,Poole Hospital,64,100.00%,49,76.56%,33,51.56%,11,17.19%,9,14.06%,41.52,31.23,22.18,314,52.85,153.02,56.37,0.65
14-Nov-22,EEAST,Princess Alexandra Hospital,39,82.98%,36,92.31%,27,69.23%,20,51.28%,13,33.33%,43.94,36.02,24.7,323.28,82.24,192.12,53.46,1.13
14-Nov-22,WMAS,Princess Royal,50,75.76%,47,94.00%,35,70.00%,19,38.00%,10,20.00%,56.24,46.1,32.19,449,82.27,181.48,68.56,1.12
14-Nov-22,SECAmb,Princess Royal Hospital,24,92.31%,12,50.00%,7,29.17%,2,8.33%,1,4.17%,5.45,3.24,0.84,90.5,26.46,54.47,10.58,0.23
14-Nov-22,LAS,Princess Royal; Farnborough,56,62.92%,43,76.79%,30,53.57%,16,28.57%,14,25.00%,51.16,42,31.06,287.58,67.68,223.92,63.17,0.91
14-Nov-22,SCAS,Queen Alexandra Hospital,128,87.67%,94,73.44%,72,56.25%,46,35.94%,36,28.13%,162.77,142.41,114.1,445.02,89.88,275.33,191.74,1.27
14-Nov-22,NEAS,Queen Elizabeth Emrg Hub,25,67.57%,13,52.00%,9,36.00%,8,32.00%,7,28.00%,18.63,18.39,17.91,181.3,57.16,183.33,23.82,0.75
14-Nov-22,EEAST,Queen Elizabeth Hospital,51,91.07%,40,78.43%,23,45.10%,18,35.29%,14,27.45%,47.56,39.21,29.25,262.1,70.22,213.67,59.69,0.93
14-Nov-22,LAS,Queen Elizabeth Ii; Woolwich,61,83.56%,26,42.62%,12,19.67%,9,14.75%,9,14.75%,25.34,21.5,16.47,228.9,36.36,146.67,36.97,0.42
14-Nov-22,SECAmb,Queen Elizabeth Queen Mother Hospital,90,98.90%,85,94.44%,33,36.67%,0,0.00%,0,0.00%,18.16,3.44,0,49.27,26.91,38.7,40.36,0.2
14-Nov-22,EMAS,Queens Medical Centre Campus Hospital,148,100.00%,101,68.24%,34,22.97%,7,4.73%,4,2.70%,52.58,21.07,7.27,187.9,25.84,49.1,63.75,0.36
14-Nov-22,LAS,Queens; Romford - A&E,36,37.11%,32,88.89%,26,72.22%,15,41.67%,6,16.67%,33.54,26.35,16.5,320.17,69.89,144.95,41.93,0.93
14-Nov-22,YAS,Rotherham District General Hos,44,83.02%,31,70.45%,19,43.18%,12,27.27%,9,20.45%,26.02,20.07,12.66,233.62,49.04,122.75,35.96,0.59
14-Nov-22,NWAS,Royal Albert Edward Infirmary,48,80.00%,43,89.58%,24,50.00%,15,31.25%,6,12.50%,26.21,18.03,8.89,187.92,47.25,91.75,37.8,0.55
14-Nov-22,SCAS,Royal Berkshire Hospital,109,88.62%,58,53.21%,14,12.84%,1,0.92%,1,0.92%,9.55,2.27,0.52,91,18.32,30.83,33.27,0.09
14-Nov-22,NWAS,Royal Blackburn,72,69.90%,49,68.06%,4,5.56%,0,0.00%,0,0.00%,6.16,0.69,0,54.37,19.21,28.3,23.05,0.09
14-Nov-22,NWAS,Royal Bolton,57,81.43%,47,82.46%,29,50.88%,10,17.54%,1,1.75%,21.28,11.6,2.98,111.68,36.69,75.97,34.85,0.37
14-Nov-22,SWAS,Royal Bournemouth Hospital,73,100.00%,47,64.38%,37,50.68%,21,28.77%,16,21.92%,65.03,54.51,40.94,378.07,65.79,175.02,80.05,0.89
14-Nov-22,EMAS,Royal Derby Hospital,124,100.00%,90,72.58%,25,20.16%,2,1.61%,0,0.00%,42.44,9.99,1.09,83.18,22.91,36.08,47.35,0.34
14-Nov-22,SWAS,Royal Devon And Exeter Wonford,89,100.00%,71,79.78%,47,52.81%,21,23.60%,9,10.11%,41.04,26.05,10.48,177.83,41.61,90.03,61.73,0.46
14-Nov-22,LAS,Royal Free,50,86.21%,37,74.00%,10,20.00%,3,6.00%,0,0.00%,8.6,3.67,0.75,77.3,24.43,46.88,20.36,0.17
14-Nov-22,SCAS,Royal Hampshire County Hospital,49,98.00%,17,34.69%,6,12.24%,1,2.04%,0,0.00%,3.66,1.43,0.1,65.82,15.65,30.77,12.78,0.07
14-Nov-22,NWAS,Royal Lancaster Infirmary,37,75.51%,22,59.46%,5,13.51%,2,5.41%,2,5.41%,5.76,3.31,1.8,120.47,22.25,36.9,13.72,0.16
14-Nov-22,NWAS,Royal Liverpool University,47,67.14%,36,76.60%,17,36.17%,8,17.02%,5,10.64%,23.03,16.75,11.33,355.7,43.33,99.68,33.95,0.49
14-Nov-22,LAS,Royal London (Whitechapel),51,72.86%,42,82.35%,20,39.22%,5,9.80%,3,5.88%,15.81,8.54,3.6,141.2,32.3,56.05,27.45,0.31
14-Nov-22,NWAS,Royal Oldham,44,70.97%,43,97.73%,31,70.45%,20,45.45%,15,34.09%,43.91,34.76,22.26,219.42,74.77,177.78,54.83,1
14-Nov-22,NWAS,Royal Preston,43,81.13%,35,81.40%,23,53.49%,13,30.23%,7,16.28%,27.22,20.23,12,320.25,52.44,97.92,37.58,0.63
14-Nov-22,WMAS,Royal Shrewsbury,31,63.27%,31,100.00%,28,90.32%,20,64.52%,16,51.61%,150.96,143.58,130.96,"1,235.00",307.19,849,158.71,4.87
14-Nov-22,WMAS,Royal Stoke Univ Hosp,136,83.95%,105,77.21%,63,46.32%,36,26.47%,28,20.59%,117.22,96.92,73.04,446,65.56,153.97,148.61,0.86
14-Nov-22,SECAmb,Royal Surrey County Hospital,39,95.12%,34,87.18%,3,7.69%,0,0.00%,0,0.00%,3.66,0.44,0,39.53,20.23,28.65,13.15,0.09
14-Nov-22,SECAmb,Royal Sussex County Hospital,62,91.18%,53,85.48%,41,66.13%,15,24.19%,5,8.06%,29.06,17.41,4.37,111.48,42.54,71.83,43.96,0.47
14-Nov-22,SWAS,Royal United Hospital - Bath,79,100.00%,56,70.89%,23,29.11%,3,3.80%,0,0.00%,13.86,5.03,0.3,68.48,24.14,45.42,31.78,0.18
14-Nov-22,WMAS,Russells Hall,111,90.98%,85,76.58%,51,45.95%,28,25.23%,19,17.12%,81.07,64.54,44.82,512,58.22,141.82,107.72,0.73
14-Nov-22,NEAS,Rvi A&E,60,58.82%,36,60.00%,9,15.00%,1,1.67%,0,0.00%,6.57,4.09,0.83,64.68,19.38,48.68,19.38,0.11
14-Nov-22,NWAS,Salford Royal,55,78.57%,22,40.00%,2,3.64%,0,0.00%,0,0.00%,2.11,0.21,0,37.4,13.79,23.13,12.64,0.04
14-Nov-22,SWAS,Salisbury District Hospital,40,100.00%,26,65.00%,12,30.00%,5,12.50%,3,7.50%,11.73,7.31,4.21,176.93,30.06,60.3,20.04,0.29
14-Nov-22,WMAS,Sandwell,86,90.53%,66,76.74%,44,51.16%,18,20.93%,6,6.98%,34.6,21.58,8.16,173.53,37.86,71.43,54.26,0.4
14-Nov-22,YAS,Scarborough District General Hospital,27,62.79%,24,88.89%,24,88.89%,14,51.85%,11,40.74%,55.4,49.4,40.45,672.2,136.46,314.82,61.41,2.05
14-Nov-22,EMAS,Scunthorpe General Hospital,40,100.00%,27,67.50%,9,22.50%,5,12.50%,3,7.50%,23.01,12.69,8.4,311.97,34.94,72.93,23.3,0.58
14-Nov-22,NEAS,South Tyneside Hosp A&E,30,75.00%,21,70.00%,7,23.33%,1,3.33%,0,0.00%,4.88,3.42,1.06,78.6,23.93,47.03,11.97,0.16
14-Nov-22,SCAS,Southampton General Hospital,119,82.64%,68,57.14%,10,8.40%,0,0.00%,0,0.00%,8.54,1.26,0,58.9,17.64,25.98,34.98,0.07
14-Nov-22,EEAST,Southend University Hospital,49,84.48%,45,91.84%,32,65.31%,16,32.65%,13,26.53%,60.08,50.84,39.92,425.77,88.34,347.23,72.15,1.23
14-Nov-22,SWAS,Southmead Hospital,96,100.00%,84,87.50%,53,55.21%,22,22.92%,17,17.71%,78.69,61.26,44.03,368.68,63.46,150.08,101.54,0.82
14-Nov-22,NWAS,Southport District General,28,77.78%,20,71.43%,8,28.57%,2,7.14%,0,0.00%,5.8,2.49,0.52,79.37,25.98,51.65,12.12,0.21
14-Nov-22,LAS,St Georges; Tooting,57,76.00%,38,66.67%,25,43.86%,17,29.82%,13,22.81%,30.67,23.49,12.84,148.15,45.36,106.17,43.09,0.54
14-Nov-22,LAS,St Helier,48,85.71%,34,70.83%,22,45.83%,14,29.17%,10,20.83%,37.93,31.66,22.38,283.18,60.76,184.32,48.61,0.79
14-Nov-22,YAS,St James University Hospital,78,69.03%,61,78.21%,39,50.00%,5,6.41%,0,0.00%,22.94,10.04,0.64,76.38,31.01,54.38,40.32,0.29
14-Nov-22,IOW,St Mary'S Hospital,46,93.88%,9,19.57%,2,4.35%,0,0.00%,0,0.00%,1.04,0.15,0,34.98,12.67,17.62,9.71,0.02
14-Nov-22,LAS,St Marys; W2,68,85.00%,46,67.65%,13,19.12%,1,1.47%,0,0.00%,9.89,3.44,0.06,63.37,22.13,43.03,25.08,0.15
14-Nov-22,SECAmb,St Peters Hospital,85,95.51%,67,78.82%,15,17.65%,1,1.18%,1,1.18%,11.99,2.81,0.98,118.98,22.91,33.8,32.46,0.14
14-Nov-22,SECAmb,St Richards Hospital,62,89.86%,43,69.35%,12,19.35%,4,6.45%,2,3.23%,13.71,7.5,3.88,223.63,27.33,43.12,28.24,0.22
14-Nov-22,LAS,St Thomas',75,92.59%,48,64.00%,7,9.33%,0,0.00%,0,0.00%,6.59,0.93,0,57.68,18.87,28.95,23.59,0.09
14-Nov-22,NWAS,Stepping Hill,44,66.67%,43,97.73%,22,50.00%,4,9.09%,2,4.55%,16.53,8.59,2.66,144.7,37.54,57.9,27.53,0.38
14-Nov-22,SCAS,Stoke Mandeville Hospital,58,66.67%,35,60.34%,15,25.86%,6,10.34%,3,5.17%,13.94,8.4,3.6,154.3,28.02,45.82,27.08,0.24
14-Nov-22,NEAS,Sunderland Royal A&E,68,88.31%,47,69.12%,14,20.59%,0,0.00%,0,0.00%,9.87,6.07,0,55.23,22.51,50.2,25.51,0.15
14-Nov-22,NWAS,Tameside General,50,84.75%,28,56.00%,8,16.00%,1,2.00%,0,0.00%,6.1,2.18,0.08,65,20.31,42.22,16.92,0.12
